artikel_id;datum;menge;bestand;lieferzeit_tage
SNEAKER-HE-41-GR;2023-02-01;31;35;40
SNEAKER-HE-41-GR;2023-03-01;23;35;40
SNEAKER-HE-41-GR;2023-04-01;45;35;40
SNEAKER-HE-41-GR;2023-05-01;35;35;40
SNEAKER-HE-41-GR;2023-06-01;41;35;40
SNEAKER-HE-41-GR;2023-07-01;29;35;40
SNEAKER-HE-41-GR;2023-08-01;29;35;40
SNEAKER-HE-41-GR;2023-09-01;27;35;40
SNEAKER-HE-41-GR;2023-10-01;36;35;40
SNEAKER-HE-41-GR;2023-11-01;38;35;40
SNEAKER-HE-41-GR;2023-12-01;42;35;40
SNEAKER-HE-41-GR;2024-01-01;29;35;40
SNEAKER-HE-41-GR;2024-02-01;34;35;40
SNEAKER-HE-41-GR;2024-03-01;35;35;40
SNEAKER-HE-41-GR;2024-04-01;23;35;40
SNEAKER-HE-41-GR;2024-05-01;30;35;40
SNEAKER-HE-41-GR;2024-06-01;25;35;40
SNEAKER-HE-41-GR;2024-07-01;19;35;40
SNEAKER-HE-41-GR;2024-08-01;29;35;40
SNEAKER-HE-41-GR;2024-09-01;23;35;40
SNEAKER-HE-41-GR;2024-10-01;27;35;40
SNEAKER-HE-41-GR;2024-11-01;34;35;40
SNEAKER-HE-41-GR;2024-12-01;28;35;40
SNEAKER-HE-41-WS;2023-01-01;48;55;40
SNEAKER-HE-41-WS;2023-02-01;53;55;40
SNEAKER-HE-41-WS;2023-03-01;46;55;40
SNEAKER-HE-41-WS;2023-04-01;43;55;40
SNEAKER-HE-41-WS;2023-05-01;39;55;40
SNEAKER-HE-41-WS;2023-06-01;62;55;40
SNEAKER-HE-41-WS;2023-07-01;37;55;40
SNEAKER-HE-41-WS;2023-08-01;36;55;40
SNEAKER-HE-41-WS;2023-09-01;56;55;40
SNEAKER-HE-41-WS;2023-10-01;58;55;40
SNEAKER-HE-41-WS;2023-11-01;46;55;40
SNEAKER-HE-41-WS;2023-12-01;51;55;40
SNEAKER-HE-41-WS;2024-01-01;48;55;40
SNEAKER-HE-41-WS;2024-02-01;33;55;40
SNEAKER-HE-41-WS;2024-03-01;57;55;40
SNEAKER-HE-41-WS;2024-04-01;35;55;40
SNEAKER-HE-41-WS;2024-05-01;59;55;40
SNEAKER-HE-41-WS;2024-06-01;39;55;40
SNEAKER-HE-41-WS;2024-07-01;39;55;40
SNEAKER-HE-41-WS;2024-08-01;37;55;40
SNEAKER-HE-41-WS;2024-09-01;52;55;40
SNEAKER-HE-41-WS;2024-10-01;43;55;40
SNEAKER-HE-41-WS;2024-11-01;40;55;40
SNEAKER-HE-41-WS;2024-12-01;52;55;40
SNEAKER-HE-42-GR;2023-01-01;52;255;40
SNEAKER-HE-42-GR;2023-02-01;55;255;40
SNEAKER-HE-42-GR;2023-03-01;50;255;40
SNEAKER-HE-42-GR;2023-04-01;68;255;40
SNEAKER-HE-42-GR;2023-05-01;58;255;40
SNEAKER-HE-42-GR;2023-06-01;45;255;40
SNEAKER-HE-42-GR;2023-07-01;64;255;40
SNEAKER-HE-42-GR;2023-08-01;34;255;40
SNEAKER-HE-42-GR;2023-09-01;42;255;40
SNEAKER-HE-42-GR;2023-10-01;51;255;40
SNEAKER-HE-42-GR;2023-11-01;47;255;40
SNEAKER-HE-42-GR;2023-12-01;80;255;40
SNEAKER-HE-42-GR;2024-01-01;55;255;40
SNEAKER-HE-42-GR;2024-02-01;45;255;40
SNEAKER-HE-42-GR;2024-03-01;43;255;40
SNEAKER-HE-42-GR;2024-04-01;75;255;40
SNEAKER-HE-42-GR;2024-05-01;58;255;40
SNEAKER-HE-42-GR;2024-06-01;64;255;40
SNEAKER-HE-42-GR;2024-07-01;38;255;40
SNEAKER-HE-42-GR;2024-08-01;57;255;40
SNEAKER-HE-42-GR;2024-09-01;55;255;40
SNEAKER-HE-42-GR;2024-10-01;58;255;40
SNEAKER-HE-42-GR;2024-11-01;51;255;40
SNEAKER-HE-42-GR;2024-12-01;76;255;40
SNEAKER-HE-42-RT;2023-01-01;25;28;40
SNEAKER-HE-42-RT;2023-02-01;27;28;40
SNEAKER-HE-42-RT;2023-03-01;30;28;40
SNEAKER-HE-42-RT;2023-04-01;29;28;40
SNEAKER-HE-42-RT;2023-05-01;22;28;40
SNEAKER-HE-42-RT;2023-06-01;27;28;40
SNEAKER-HE-42-RT;2023-07-01;18;28;40
SNEAKER-HE-42-RT;2023-08-01;25;28;40
SNEAKER-HE-42-RT;2023-09-01;41;28;40
SNEAKER-HE-42-RT;2023-10-01;31;28;40
SNEAKER-HE-42-RT;2023-11-01;23;28;40
SNEAKER-HE-42-RT;2023-12-01;42;28;40
SNEAKER-HE-42-RT;2024-01-01;18;28;40
SNEAKER-HE-42-RT;2024-02-01;17;28;40
SNEAKER-HE-42-RT;2024-03-01;42;28;40
SNEAKER-HE-42-RT;2024-04-01;22;28;40
SNEAKER-HE-42-RT;2024-05-01;26;28;40
SNEAKER-HE-42-RT;2024-06-01;26;28;40
SNEAKER-HE-42-RT;2024-07-01;34;28;40
SNEAKER-HE-42-RT;2024-08-01;28;28;40
SNEAKER-HE-42-RT;2024-09-01;30;28;40
SNEAKER-HE-42-RT;2024-10-01;30;28;40
SNEAKER-HE-42-RT;2024-11-01;31;28;40
SNEAKER-HE-42-RT;2024-12-01;33;28;40
SNEAKER-HE-42-WS;2023-01-01;74;127;40
SNEAKER-HE-42-WS;2023-02-01;62;127;40
SNEAKER-HE-42-WS;2023-03-01;89;127;40
SNEAKER-HE-42-WS;2023-04-01;68;127;40
SNEAKER-HE-42-WS;2023-05-01;114;127;40
SNEAKER-HE-42-WS;2023-06-01;91;127;40
SNEAKER-HE-42-WS;2023-07-01;70;127;40
SNEAKER-HE-42-WS;2023-08-01;52;127;40
SNEAKER-HE-42-WS;2023-09-01;54;127;40
SNEAKER-HE-42-WS;2023-10-01;94;127;40
SNEAKER-HE-42-WS;2023-11-01;90;127;40
SNEAKER-HE-42-WS;2023-12-01;82;127;40
SNEAKER-HE-42-WS;2024-01-01;67;127;40
SNEAKER-HE-42-WS;2024-02-01;63;127;40
SNEAKER-HE-42-WS;2024-03-01;78;127;40
SNEAKER-HE-42-WS;2024-04-01;88;127;40
SNEAKER-HE-42-WS;2024-05-01;70;127;40
SNEAKER-HE-42-WS;2024-06-01;70;127;40
SNEAKER-HE-42-WS;2024-07-01;76;127;40
SNEAKER-HE-42-WS;2024-08-01;72;127;40
SNEAKER-HE-42-WS;2024-09-01;85;127;40
SNEAKER-HE-42-WS;2024-10-01;84;127;40
SNEAKER-HE-42-WS;2024-11-01;89;127;40
SNEAKER-HE-42-WS;2024-12-01;107;127;40
SNEAKER-HE-43-BG;2023-01-01;44;170;40
SNEAKER-HE-43-BG;2023-02-01;42;170;40
SNEAKER-HE-43-BG;2023-03-01;52;170;40
SNEAKER-HE-43-BG;2023-04-01;56;170;40
SNEAKER-HE-43-BG;2023-05-01;57;170;40
SNEAKER-HE-43-BG;2023-06-01;63;170;40
SNEAKER-HE-43-BG;2023-07-01;42;170;40
SNEAKER-HE-43-BG;2023-08-01;42;170;40
SNEAKER-HE-43-BG;2023-09-01;62;170;40
SNEAKER-HE-43-BG;2023-10-01;46;170;40
SNEAKER-HE-43-BG;2023-11-01;42;170;40
SNEAKER-HE-43-BG;2023-12-01;51;170;40
SNEAKER-HE-43-BG;2024-01-01;46;170;40
SNEAKER-HE-43-BG;2024-02-01;43;170;40
SNEAKER-HE-43-BG;2024-03-01;58;170;40
SNEAKER-HE-43-BG;2024-04-01;61;170;40
SNEAKER-HE-43-BG;2024-05-01;64;170;40
SNEAKER-HE-43-BG;2024-06-01;54;170;40
SNEAKER-HE-43-BG;2024-07-01;55;170;40
SNEAKER-HE-43-BG;2024-08-01;37;170;40
SNEAKER-HE-43-BG;2024-09-01;37;170;40
SNEAKER-HE-43-BG;2024-10-01;62;170;40
SNEAKER-HE-43-BG;2024-11-01;53;170;40
SNEAKER-HE-43-BG;2024-12-01;64;170;40
SNEAKER-HE-43-BR;2023-01-01;54;65;40
SNEAKER-HE-43-BR;2023-02-01;54;65;40
SNEAKER-HE-43-BR;2023-03-01;87;65;40
SNEAKER-HE-43-BR;2023-04-01;52;65;40
SNEAKER-HE-43-BR;2023-05-01;90;65;40
SNEAKER-HE-43-BR;2023-06-01;54;65;40
SNEAKER-HE-43-BR;2023-07-01;53;65;40
SNEAKER-HE-43-BR;2023-08-01;69;65;40
SNEAKER-HE-43-BR;2023-09-01;99;65;40
SNEAKER-HE-43-BR;2023-10-01;65;65;40
SNEAKER-HE-43-BR;2023-11-01;53;65;40
SNEAKER-HE-43-BR;2023-12-01;112;65;40
SNEAKER-HE-43-BR;2024-01-01;81;65;40
SNEAKER-HE-43-BR;2024-02-01;84;65;40
SNEAKER-HE-43-BR;2024-03-01;95;65;40
SNEAKER-HE-43-BR;2024-04-01;87;65;40
SNEAKER-HE-43-BR;2024-05-01;98;65;40
SNEAKER-HE-43-BR;2024-06-01;84;65;40
SNEAKER-HE-43-BR;2024-07-01;97;65;40
SNEAKER-HE-43-BR;2024-08-01;98;65;40
SNEAKER-HE-43-BR;2024-09-01;82;65;40
SNEAKER-HE-43-BR;2024-10-01;68;65;40
SNEAKER-HE-43-BR;2024-11-01;77;65;40
SNEAKER-HE-43-BR;2024-12-01;82;65;40
SNEAKER-HE-43-GR;2023-01-01;51;120;40
SNEAKER-HE-43-GR;2023-02-01;42;120;40
SNEAKER-HE-43-GR;2023-03-01;65;120;40
SNEAKER-HE-43-GR;2023-04-01;52;120;40
SNEAKER-HE-43-GR;2023-05-01;52;120;40
SNEAKER-HE-43-GR;2023-06-01;60;120;40
SNEAKER-HE-43-GR;2023-07-01;42;120;40
SNEAKER-HE-43-GR;2023-08-01;59;120;40
SNEAKER-HE-43-GR;2023-09-01;64;120;40
SNEAKER-HE-43-GR;2023-10-01;59;120;40
SNEAKER-HE-43-GR;2023-11-01;41;120;40
SNEAKER-HE-43-GR;2023-12-01;83;120;40
SNEAKER-HE-43-GR;2024-01-01;32;120;40
SNEAKER-HE-43-GR;2024-02-01;52;120;40
SNEAKER-HE-43-GR;2024-03-01;43;120;40
SNEAKER-HE-43-GR;2024-04-01;40;120;40
SNEAKER-HE-43-GR;2024-05-01;76;120;40
SNEAKER-HE-43-GR;2024-06-01;53;120;40
SNEAKER-HE-43-GR;2024-07-01;60;120;40
SNEAKER-HE-43-GR;2024-08-01;56;120;40
SNEAKER-HE-43-GR;2024-09-01;72;120;40
SNEAKER-HE-43-GR;2024-10-01;41;120;40
SNEAKER-HE-43-GR;2024-11-01;39;120;40
SNEAKER-HE-43-GR;2024-12-01;53;120;40
SNEAKER-HE-43-NV;2023-01-01;56;75;40
SNEAKER-HE-43-NV;2023-02-01;48;75;40
SNEAKER-HE-43-NV;2023-03-01;57;75;40
SNEAKER-HE-43-NV;2023-04-01;80;75;40
SNEAKER-HE-43-NV;2023-05-01;54;75;40
SNEAKER-HE-43-NV;2023-06-01;67;75;40
SNEAKER-HE-43-NV;2023-07-01;61;75;40
SNEAKER-HE-43-NV;2023-08-01;62;75;40
SNEAKER-HE-43-NV;2023-09-01;64;75;40
SNEAKER-HE-43-NV;2023-10-01;90;75;40
SNEAKER-HE-43-NV;2023-11-01;36;75;40
SNEAKER-HE-43-NV;2023-12-01;98;75;40
SNEAKER-HE-43-NV;2024-01-01;62;75;40
SNEAKER-HE-43-NV;2024-02-01;58;75;40
SNEAKER-HE-43-NV;2024-03-01;67;75;40
SNEAKER-HE-43-NV;2024-04-01;82;75;40
SNEAKER-HE-43-NV;2024-05-01;59;75;40
SNEAKER-HE-43-NV;2024-06-01;72;75;40
SNEAKER-HE-43-NV;2024-07-01;81;75;40
SNEAKER-HE-43-NV;2024-08-01;75;75;40
SNEAKER-HE-43-NV;2024-09-01;92;75;40
SNEAKER-HE-43-NV;2024-10-01;56;75;40
SNEAKER-HE-43-NV;2024-11-01;89;75;40
SNEAKER-HE-43-NV;2024-12-01;75;75;40
SNEAKER-HE-44-GR;2023-01-01;63;129;40
SNEAKER-HE-44-GR;2023-02-01;48;129;40
SNEAKER-HE-44-GR;2023-03-01;54;129;40
SNEAKER-HE-44-GR;2023-04-01;73;129;40
SNEAKER-HE-44-GR;2023-05-01;62;129;40
SNEAKER-HE-44-GR;2023-06-01;53;129;40
SNEAKER-HE-44-GR;2023-07-01;47;129;40
SNEAKER-HE-44-GR;2023-08-01;52;129;40
SNEAKER-HE-44-GR;2023-09-01;63;129;40
SNEAKER-HE-44-GR;2023-10-01;51;129;40
SNEAKER-HE-44-GR;2023-11-01;71;129;40
SNEAKER-HE-44-GR;2023-12-01;74;129;40
SNEAKER-HE-44-GR;2024-01-01;42;129;40
SNEAKER-HE-44-GR;2024-02-01;62;129;40
SNEAKER-HE-44-GR;2024-03-01;49;129;40
SNEAKER-HE-44-GR;2024-04-01;84;129;40
SNEAKER-HE-44-GR;2024-05-01;64;129;40
SNEAKER-HE-44-GR;2024-06-01;52;129;40
SNEAKER-HE-44-GR;2024-07-01;48;129;40
SNEAKER-HE-44-GR;2024-08-01;65;129;40
SNEAKER-HE-44-GR;2024-09-01;66;129;40
SNEAKER-HE-44-GR;2024-10-01;62;129;40
SNEAKER-HE-44-GR;2024-11-01;74;129;40
SNEAKER-HE-44-GR;2024-12-01;70;129;40
SNEAKER-HE-44-NV;2023-01-01;71;43;40
SNEAKER-HE-44-NV;2023-02-01;54;43;40
SNEAKER-HE-44-NV;2023-03-01;62;43;40
SNEAKER-HE-44-NV;2023-04-01;51;43;40
SNEAKER-HE-44-NV;2023-05-01;70;43;40
SNEAKER-HE-44-NV;2023-06-01;83;43;40
SNEAKER-HE-44-NV;2023-07-01;54;43;40
SNEAKER-HE-44-NV;2023-08-01;69;43;40
SNEAKER-HE-44-NV;2023-09-01;75;43;40
SNEAKER-HE-44-NV;2023-10-01;53;43;40
SNEAKER-HE-44-NV;2023-11-01;69;43;40
SNEAKER-HE-44-NV;2023-12-01;63;43;40
SNEAKER-HE-44-NV;2024-01-01;56;43;40
SNEAKER-HE-44-NV;2024-02-01;53;43;40
SNEAKER-HE-44-NV;2024-03-01;79;43;40
SNEAKER-HE-44-NV;2024-04-01;89;43;40
SNEAKER-HE-44-NV;2024-05-01;63;43;40
SNEAKER-HE-44-NV;2024-06-01;65;43;40
SNEAKER-HE-44-NV;2024-07-01;70;43;40
SNEAKER-HE-44-NV;2024-08-01;90;43;40
SNEAKER-HE-44-NV;2024-09-01;66;43;40
SNEAKER-HE-44-NV;2024-10-01;82;43;40
SNEAKER-HE-44-NV;2024-11-01;56;43;40
SNEAKER-HE-44-NV;2024-12-01;77;43;40
SNEAKER-HE-45-BG;2023-01-01;28;43;40
SNEAKER-HE-45-BG;2023-02-01;24;43;40
SNEAKER-HE-45-BG;2023-03-01;36;43;40
SNEAKER-HE-45-BG;2023-04-01;23;43;40
SNEAKER-HE-45-BG;2023-05-01;22;43;40
SNEAKER-HE-45-BG;2023-06-01;32;43;40
SNEAKER-HE-45-BG;2023-07-01;22;43;40
SNEAKER-HE-45-BG;2023-08-01;30;43;40
SNEAKER-HE-45-BG;2023-09-01;23;43;40
SNEAKER-HE-45-BG;2023-10-01;29;43;40
SNEAKER-HE-45-BG;2023-11-01;35;43;40
SNEAKER-HE-45-BG;2023-12-01;34;43;40
SNEAKER-HE-45-BG;2024-01-01;18;43;40
SNEAKER-HE-45-BG;2024-02-01;31;43;40
SNEAKER-HE-45-BG;2024-03-01;28;43;40
SNEAKER-HE-45-BG;2024-04-01;46;43;40
SNEAKER-HE-45-BG;2024-05-01;22;43;40
SNEAKER-HE-45-BG;2024-06-01;23;43;40
SNEAKER-HE-45-BG;2024-07-01;34;43;40
SNEAKER-HE-45-BG;2024-08-01;30;43;40
SNEAKER-HE-45-BG;2024-09-01;30;43;40
SNEAKER-HE-45-BG;2024-10-01;40;43;40
SNEAKER-HE-45-BG;2024-11-01;37;43;40
SNEAKER-HE-45-BG;2024-12-01;34;43;40
SNEAKER-HE-45-GR;2023-01-01;28;21;40
SNEAKER-HE-45-GR;2023-02-01;46;21;40
SNEAKER-HE-45-GR;2023-03-01;29;21;40
SNEAKER-HE-45-GR;2023-04-01;39;21;40
SNEAKER-HE-45-GR;2023-05-01;45;21;40
SNEAKER-HE-45-GR;2023-06-01;40;21;40
SNEAKER-HE-45-GR;2023-07-01;26;21;40
SNEAKER-HE-45-GR;2023-08-01;39;21;40
SNEAKER-HE-45-GR;2023-09-01;37;21;40
SNEAKER-HE-45-GR;2023-10-01;46;21;40
SNEAKER-HE-45-GR;2023-11-01;31;21;40
SNEAKER-HE-45-GR;2023-12-01;40;21;40
SNEAKER-HE-45-GR;2024-01-01;25;21;40
SNEAKER-HE-45-GR;2024-02-01;18;21;40
SNEAKER-HE-45-GR;2024-03-01;34;21;40
SNEAKER-HE-45-GR;2024-04-01;32;21;40
SNEAKER-HE-45-GR;2024-05-01;36;21;40
SNEAKER-HE-45-GR;2024-06-01;34;21;40
SNEAKER-HE-45-GR;2024-07-01;28;21;40
SNEAKER-HE-45-GR;2024-08-01;36;21;40
SNEAKER-HE-45-GR;2024-09-01;35;21;40
SNEAKER-HE-45-GR;2024-10-01;28;21;40
SNEAKER-HE-45-GR;2024-11-01;30;21;40
SNEAKER-HE-45-GR;2024-12-01;43;21;40
SNEAKER-HE-45-RT;2023-01-01;21;25;40
SNEAKER-HE-45-RT;2023-02-01;25;25;40
SNEAKER-HE-45-RT;2023-03-01;22;25;40
SNEAKER-HE-45-RT;2023-04-01;22;25;40
SNEAKER-HE-45-RT;2023-05-01;27;25;40
SNEAKER-HE-45-RT;2023-06-01;22;25;40
SNEAKER-HE-45-RT;2023-07-01;12;25;40
SNEAKER-HE-45-RT;2023-08-01;19;25;40
SNEAKER-HE-45-RT;2023-09-01;22;25;40
SNEAKER-HE-45-RT;2023-10-01;22;25;40
SNEAKER-HE-45-RT;2023-11-01;21;25;40
SNEAKER-HE-45-RT;2023-12-01;31;25;40
SNEAKER-HE-45-RT;2024-01-01;15;25;40
SNEAKER-HE-45-RT;2024-02-01;19;25;40
SNEAKER-HE-45-RT;2024-03-01;20;25;40
SNEAKER-HE-45-RT;2024-04-01;27;25;40
SNEAKER-HE-45-RT;2024-05-01;24;25;40
SNEAKER-HE-45-RT;2024-06-01;27;25;40
SNEAKER-HE-45-RT;2024-07-01;21;25;40
SNEAKER-HE-45-RT;2024-08-01;19;25;40
SNEAKER-HE-45-RT;2024-09-01;24;25;40
SNEAKER-HE-45-RT;2024-10-01;27;25;40
SNEAKER-HE-45-RT;2024-11-01;21;25;40
SNEAKER-HE-45-RT;2024-12-01;27;25;40
SNEAKER-HE-46-BG;2023-01-01;15;74;40
SNEAKER-HE-46-BG;2023-02-01;18;74;40
SNEAKER-HE-46-BG;2023-03-01;16;74;40
SNEAKER-HE-46-BG;2023-04-01;20;74;40
SNEAKER-HE-46-BG;2023-05-01;21;74;40
SNEAKER-HE-46-BG;2023-06-01;20;74;40
SNEAKER-HE-46-BG;2023-07-01;11;74;40
SNEAKER-HE-46-BG;2023-08-01;13;74;40
SNEAKER-HE-46-BG;2023-09-01;19;74;40
SNEAKER-HE-46-BG;2023-10-01;10;74;40
SNEAKER-HE-46-BG;2023-11-01;21;74;40
SNEAKER-HE-46-BG;2023-12-01;19;74;40
SNEAKER-HE-46-BG;2024-01-01;17;74;40
SNEAKER-HE-46-BG;2024-02-01;19;74;40
SNEAKER-HE-46-BG;2024-03-01;21;74;40
SNEAKER-HE-46-BG;2024-04-01;19;74;40
SNEAKER-HE-46-BG;2024-05-01;20;74;40
SNEAKER-HE-46-BG;2024-06-01;19;74;40
SNEAKER-HE-46-BG;2024-07-01;17;74;40
SNEAKER-HE-46-BG;2024-08-01;17;74;40
SNEAKER-HE-46-BG;2024-09-01;22;74;40
SNEAKER-HE-46-BG;2024-10-01;15;74;40
SNEAKER-HE-46-BG;2024-11-01;15;74;40
SNEAKER-HE-46-BG;2024-12-01;18;74;40
SNEAKER-HE-46-GR;2023-01-01;17;21;40
SNEAKER-HE-46-GR;2023-02-01;21;21;40
SNEAKER-HE-46-GR;2023-03-01;18;21;40
SNEAKER-HE-46-GR;2023-04-01;27;21;40
SNEAKER-HE-46-GR;2023-05-01;16;21;40
SNEAKER-HE-46-GR;2023-06-01;21;21;40
SNEAKER-HE-46-GR;2023-07-01;18;21;40
SNEAKER-HE-46-GR;2023-08-01;14;21;40
SNEAKER-HE-46-GR;2023-09-01;23;21;40
SNEAKER-HE-46-GR;2023-10-01;20;21;40
SNEAKER-HE-46-GR;2023-11-01;15;21;40
SNEAKER-HE-46-GR;2023-12-01;22;21;40
SNEAKER-HE-46-GR;2024-01-01;15;21;40
SNEAKER-HE-46-GR;2024-02-01;18;21;40
SNEAKER-HE-46-GR;2024-03-01;14;21;40
SNEAKER-HE-46-GR;2024-04-01;17;21;40
SNEAKER-HE-46-GR;2024-05-01;19;21;40
SNEAKER-HE-46-GR;2024-06-01;18;21;40
SNEAKER-HE-46-GR;2024-07-01;11;21;40
SNEAKER-HE-46-GR;2024-08-01;13;21;40
SNEAKER-HE-46-GR;2024-09-01;16;21;40
SNEAKER-HE-46-GR;2024-10-01;19;21;40
SNEAKER-HE-46-GR;2024-11-01;14;21;40
SNEAKER-HE-46-GR;2024-12-01;16;21;40
STIEFELETTE-DA-36-BG;2023-01-01;3;14;60
STIEFELETTE-DA-36-BG;2023-02-01;6;14;60
STIEFELETTE-DA-36-BG;2023-03-01;7;14;60
STIEFELETTE-DA-36-BG;2023-04-01;10;14;60
STIEFELETTE-DA-36-BG;2023-05-01;7;14;60
STIEFELETTE-DA-36-BG;2023-06-01;4;14;60
STIEFELETTE-DA-36-BG;2023-07-01;5;14;60
STIEFELETTE-DA-36-BG;2023-08-01;5;14;60
STIEFELETTE-DA-36-BG;2023-09-01;10;14;60
STIEFELETTE-DA-36-BG;2023-10-01;10;14;60
STIEFELETTE-DA-36-BG;2023-11-01;8;14;60
STIEFELETTE-DA-36-BG;2023-12-01;4;14;60
STIEFELETTE-DA-36-BG;2024-01-01;4;14;60
STIEFELETTE-DA-36-BG;2024-02-01;5;14;60
STIEFELETTE-DA-36-BG;2024-03-01;10;14;60
STIEFELETTE-DA-36-BG;2024-04-01;8;14;60
STIEFELETTE-DA-36-BG;2024-05-01;6;14;60
STIEFELETTE-DA-36-BG;2024-06-01;6;14;60
STIEFELETTE-DA-36-BG;2024-07-01;6;14;60
STIEFELETTE-DA-36-BG;2024-08-01;4;14;60
STIEFELETTE-DA-36-BG;2024-09-01;7;14;60
STIEFELETTE-DA-36-BG;2024-10-01;12;14;60
STIEFELETTE-DA-36-BG;2024-11-01;8;14;60
STIEFELETTE-DA-36-BG;2024-12-01;5;14;60
STIEFELETTE-DA-36-GR;2023-01-01;5;36;60
STIEFELETTE-DA-36-GR;2023-02-01;7;36;60
STIEFELETTE-DA-36-GR;2023-03-01;11;36;60
STIEFELETTE-DA-36-GR;2023-04-01;10;36;60
STIEFELETTE-DA-36-GR;2023-05-01;7;36;60
STIEFELETTE-DA-36-GR;2023-06-01;6;36;60
STIEFELETTE-DA-36-GR;2023-07-01;5;36;60
STIEFELETTE-DA-36-GR;2023-08-01;8;36;60
STIEFELETTE-DA-36-GR;2023-09-01;8;36;60
STIEFELETTE-DA-36-GR;2023-10-01;13;36;60
STIEFELETTE-DA-36-GR;2023-11-01;10;36;60
STIEFELETTE-DA-36-GR;2023-12-01;8;36;60
STIEFELETTE-DA-36-GR;2024-01-01;5;36;60
STIEFELETTE-DA-36-GR;2024-02-01;4;36;60
STIEFELETTE-DA-36-GR;2024-03-01;11;36;60
STIEFELETTE-DA-36-GR;2024-04-01;15;36;60
STIEFELETTE-DA-36-GR;2024-05-01;9;36;60
STIEFELETTE-DA-36-GR;2024-06-01;10;36;60
STIEFELETTE-DA-36-GR;2024-07-01;5;36;60
STIEFELETTE-DA-36-GR;2024-08-01;10;36;60
STIEFELETTE-DA-36-GR;2024-09-01;13;36;60
STIEFELETTE-DA-36-GR;2024-10-01;14;36;60
STIEFELETTE-DA-36-GR;2024-11-01;10;36;60
STIEFELETTE-DA-36-GR;2024-12-01;7;36;60
STIEFELETTE-DA-37-BG;2023-01-01;9;23;60
STIEFELETTE-DA-37-BG;2023-02-01;9;23;60
STIEFELETTE-DA-37-BG;2023-03-01;14;23;60
STIEFELETTE-DA-37-BG;2023-04-01;16;23;60
STIEFELETTE-DA-37-BG;2023-05-01;14;23;60
STIEFELETTE-DA-37-BG;2023-06-01;8;23;60
STIEFELETTE-DA-37-BG;2023-07-01;9;23;60
STIEFELETTE-DA-37-BG;2023-08-01;8;23;60
STIEFELETTE-DA-37-BG;2023-09-01;13;23;60
STIEFELETTE-DA-37-BG;2023-10-01;15;23;60
STIEFELETTE-DA-37-BG;2023-11-01;10;23;60
STIEFELETTE-DA-37-BG;2023-12-01;8;23;60
STIEFELETTE-DA-37-BG;2024-01-01;8;23;60
STIEFELETTE-DA-37-BG;2024-02-01;5;23;60
STIEFELETTE-DA-37-BG;2024-03-01;13;23;60
STIEFELETTE-DA-37-BG;2024-04-01;21;23;60
STIEFELETTE-DA-37-BG;2024-05-01;8;23;60
STIEFELETTE-DA-37-BG;2024-06-01;8;23;60
STIEFELETTE-DA-37-BG;2024-07-01;7;23;60
STIEFELETTE-DA-37-BG;2024-08-01;8;23;60
STIEFELETTE-DA-37-BG;2024-09-01;14;23;60
STIEFELETTE-DA-37-BG;2024-10-01;15;23;60
STIEFELETTE-DA-37-BG;2024-11-01;13;23;60
STIEFELETTE-DA-37-BG;2024-12-01;9;23;60
STIEFELETTE-DA-37-BR;2023-01-01;11;10;60
STIEFELETTE-DA-37-BR;2023-02-01;13;10;60
STIEFELETTE-DA-37-BR;2023-03-01;19;10;60
STIEFELETTE-DA-37-BR;2023-04-01;26;10;60
STIEFELETTE-DA-37-BR;2023-05-01;15;10;60
STIEFELETTE-DA-37-BR;2023-06-01;14;10;60
STIEFELETTE-DA-37-BR;2023-07-01;13;10;60
STIEFELETTE-DA-37-BR;2023-08-01;19;10;60
STIEFELETTE-DA-37-BR;2023-09-01;25;10;60
STIEFELETTE-DA-37-BR;2023-10-01;23;10;60
STIEFELETTE-DA-37-BR;2023-11-01;14;10;60
STIEFELETTE-DA-37-BR;2023-12-01;19;10;60
STIEFELETTE-DA-37-BR;2024-01-01;9;10;60
STIEFELETTE-DA-37-BR;2024-02-01;14;10;60
STIEFELETTE-DA-37-BR;2024-03-01;18;10;60
STIEFELETTE-DA-37-BR;2024-04-01;19;10;60
STIEFELETTE-DA-37-BR;2024-05-01;12;10;60
STIEFELETTE-DA-37-BR;2024-06-01;16;10;60
STIEFELETTE-DA-37-BR;2024-07-01;15;10;60
STIEFELETTE-DA-37-BR;2024-08-01;23;10;60
STIEFELETTE-DA-37-BR;2024-09-01;19;10;60
STIEFELETTE-DA-37-BR;2024-10-01;24;10;60
STIEFELETTE-DA-37-BR;2024-11-01;10;10;60
STIEFELETTE-DA-37-BR;2024-12-01;22;10;60
STIEFELETTE-DA-40-SW;2023-01-01;18;161;60
STIEFELETTE-DA-40-SW;2023-02-01;23;161;60
STIEFELETTE-DA-40-SW;2023-03-01;39;161;60
STIEFELETTE-DA-40-SW;2023-04-01;38;161;60
STIEFELETTE-DA-40-SW;2023-05-01;23;161;60
STIEFELETTE-DA-40-SW;2023-06-01;22;161;60
STIEFELETTE-DA-40-SW;2023-07-01;17;161;60
STIEFELETTE-DA-40-SW;2023-08-01;28;161;60
STIEFELETTE-DA-40-SW;2023-09-01;33;161;60
STIEFELETTE-DA-40-SW;2023-10-01;50;161;60
STIEFELETTE-DA-40-SW;2023-11-01;23;161;60
STIEFELETTE-DA-40-SW;2023-12-01;22;161;60
